Date,Open,High,Low,Close,Adj Close,Volume,Market Cap,Delta,DeltaPercent
2006-11-17,24.5,25.18,23.5,24.74,24.74,18358000,2617580000.0,0.23999999999999844,0.9795918367346876
2006-11-20,24.690001,25.67,24.290001,25.0,25.0,1689000,2637879706.8399997,0.30999900000000125,1.2555649552221615
2006-11-21,25.0,25.190001,24.309999,24.6,24.6,1179900,2671000000.0,-0.3999999999999986,-1.5999999999999945
2006-11-22,24.57,26.879999,24.5,26.879999,26.879999,1260800,2625058800.0,2.3099990000000012,9.401705331705337
2006-11-24,27.0,27.959999,26.879999,27.75,27.75,350300,2884680000.0,0.75,2.7777777777777777
2006-11-27,28.389999,28.5,27.92,28.35,28.35,910500,3033187493.16,-0.03999899999999812,-0.14089116382145037
2006-11-28,28.530001,28.9,27.75,28.17,28.17,587500,3048145306.8399997,-0.3600009999999969,-1.261833113850914
2006-11-29,28.5,28.950001,28.0,28.27,28.27,414700,3044940000.0,-0.23000000000000043,-0.8070175438596507
2006-11-30,28.799999,28.799999,28.0,28.299999,28.299999,245700,3076991893.16,-0.5,-1.7361111713927488
2006-12-01,28.299999,28.299999,27.559999,27.889999,27.889999,257300,3023571893.16,-0.41000000000000014,-1.4487633020764423
2006-12-04,28.0,28.4,27.559999,27.879999,27.879999,483000,2991520000.0,-0.12000099999999847,-0.4285749999999945
2006-12-05,27.620001,27.889999,26.4,27.08,27.08,782400,2950920906.8399997,-0.5400010000000002,-1.955108546158272
2006-12-06,26.799999,27.629999,26.77,27.200001,27.200001,138300,2863311893.16,0.40000200000000063,1.4925448318113768
2006-12-07,27.700001,27.74,27.32,27.32,27.32,155100,2959468106.84,-0.38000100000000003,-1.3718447158178804
2006-12-08,27.5,27.57,27.200001,27.530001,27.530001,55300,2938100000.0,0.030000999999998612,0.10909454545454039
2006-12-11,27.32,28.4,27.32,27.950001,27.950001,232600,2918868800.0,0.630001,2.306006588579795
2006-12-12,28.200001,28.200001,26.91,27.200001,27.200001,371700,3012888106.84,-1.0,-3.546099165031944
2006-12-13,27.299999,28.110001,26.5,27.639999,27.639999,547700,2916731893.16,0.33999999999999986,1.2454212910410722
2006-12-14,27.620001,28.620001,27.32,27.93,27.93,837700,2950920906.8399997,0.30999900000000125,1.1223714293131317
2006-12-15,28.360001,29.280001,27.77,29.049999,29.049999,2069200,3029982506.84,0.6899979999999992,2.432997093335784
2006-12-18,29.32,29.870001,28.42,28.59,28.59,738900,3132548800.0,-0.7300000000000004,-2.4897680763983643
2006-12-19,28.0,28.200001,26.540001,27.790001,27.790001,470800,2991520000.0,-0.20999899999999982,-0.7499964285714279
2006-12-20,27.879999,28.92,27.01,27.780001,27.780001,284200,2978699093.1600003,-0.09999800000000292,-0.35867289665255336
2006-12-21,27.5,27.85,26.66,26.690001,26.690001,616700,2938100000.0,-0.8099990000000012,-2.9454509090909133
2006-12-22,26.99,27.700001,26.860001,27.530001,27.530001,151200,2883611600.0,0.5400010000000002,2.0007447202667663
2006-12-26,27.629999,28.34,27.040001,27.1,27.1,87500,2951989093.1600003,-0.5299990000000001,-1.9182012999710933
2006-12-27,28.24,28.809999,27.74,28.809999,28.809999,788300,3017161600.0,0.5699990000000028,2.018410056657234
2006-12-28,28.719999,29.98,28.0,29.860001,29.860001,1396200,3068444693.1600003,1.140001999999999,3.969366433473758
2006-12-29,29.99,30.0,29.02,29.84,29.84,355500,3204131600.0,-0.14999999999999858,-0.5001667222407422
2007-01-03,30.17,30.290001,28.200001,28.5,28.5,487000,3223362800.0,-1.6700000000000017,-5.535299966854496
2007-01-04,28.110001,28.84,28.0,28.75,28.75,325500,3003272506.84,0.6399989999999995,2.2767661943519655
2007-01-05,28.65,28.65,27.73,28.15,28.15,524300,3060966000.0,-0.5,-1.7452006980802792
2007-01-08,28.26,29.0,28.26,28.9,28.9,317000,3019298400.0,0.639999999999997,2.2646850672328274
2007-01-09,29.0,29.77,28.950001,29.27,29.27,232800,3098360000.0,0.2699999999999996,0.9310344827586192
2007-01-10,29.219999,29.67,29.09,29.16,29.16,267700,3121864693.1600003,-0.059999000000001246,-0.20533539374864881
2007-01-11,29.190001,29.73,28.75,29.34,29.34,362400,3118659706.8399997,0.1499990000000011,0.5138711711589222
2007-01-12,29.27,29.610001,29.27,29.530001,29.530001,176400,3127206800.0,0.26000099999999904,0.888284933378883
2007-01-16,29.559999,30.469999,29.0,29.27,29.27,214600,3158190293.1600003,-0.28999900000000167,-0.9810521306174661
2007-01-17,29.26,29.26,28.85,29.02,29.02,256800,3126138400.0,-0.240000000000002,-0.8202323991797744
2007-01-18,29.27,29.559999,28.049999,28.32,28.32,258300,3127206800.0,-0.9499999999999993,-3.2456440040997583
2007-01-19,28.24,28.32,27.700001,27.709999,27.709999,353000,3017161600.0,-0.5300009999999986,-1.8767740793201086
2007-01-22,27.75,28.129999,27.540001,27.879999,27.879999,400700,2964810000.0,0.12999900000000153,0.4684648648648704
2007-01-23,28.0,29.379999,27.870001,28.85,28.85,504100,2991520000.0,0.8500000000000014,3.035714285714291
2007-01-24,29.07,29.15,28.42,29.15,29.15,211200,3105838800.0,0.0799999999999983,0.2751977984176068
2007-01-25,29.25,30.299999,29.24,29.43,29.43,472400,3125070000.0,0.17999999999999972,0.6153846153846144
2007-01-26,29.709999,29.73,28.889999,29.139999,29.139999,211000,3174216293.16,-0.5700000000000003,-1.9185460087023238
2007-01-29,29.15,31.440001,29.0,31.139999,31.139999,569100,3114386000.0,1.989999000000001,6.826754716981136
2007-01-30,31.1,33.889999,30.860001,32.720001,32.720001,990200,3322724000.0,1.620001000000002,5.209006430868173
2007-01-31,32.650002,33.139999,32.060001,32.369999,32.369999,460500,3488326213.6800003,-0.28000300000000067,-0.8575895339914548
2007-02-01,32.529999,33.029999,32.09,32.66,32.66,142700,3475505093.16,0.13000100000000003,0.39963419611540735
2007-02-02,32.790001,33.189999,31.16,31.200001,31.200001,461100,3503283706.8399997,-1.5899999999999963,-4.849039193380922
2007-02-05,31.200001,33.990002,31.139999,32.779999,32.779999,456100,3333408106.84,1.5799979999999962,5.064095991535373
2007-02-06,33.110001,33.93,32.5,32.810001,32.810001,246400,3537472506.8399997,-0.29999999999999716,-0.9060706461470576
2007-02-07,32.790001,33.73,32.549999,33.439999,33.439999,241900,3503283706.8399997,0.6499980000000036,1.982305520515244
2007-02-08,33.73,34.470001,32.959999,33.790001,33.790001,350400,3603713199.9999995,0.06000099999999975,0.1778861547583746
2007-02-09,33.91,33.990002,32.599998,32.860001,32.860001,478000,3622944399.9999995,-1.0499989999999997,-3.096428782070185
2007-02-12,32.91,33.77,32.599998,33.099998,33.099998,344500,3516104399.9999995,0.18999800000000278,0.5773260407171158
2007-02-13,33.52,34.740002,33.0,34.279999,34.279999,1109700,3581276800.0000005,0.7599989999999934,2.2673001193317224
2007-02-14,40.380001,44.849998,40.009998,43.720001,43.720001,5903700,4314199306.84,3.3400000000000034,8.271421290950446
2007-02-15,44.080002,46.860001,42.869999,44.98,44.98,2143800,4709507413.68,0.8999979999999965,2.0417376569084467
2007-02-16,45.049999,45.75,44.529999,45.259998,45.259998,432000,4813141893.16,0.20999900000000338,0.46614651423189457
2007-02-20,44.970001,49.950001,44.900002,49.209999,49.209999,1228600,4804594906.84,4.239998,9.428503237080204
2007-02-21,49.150002,51.889999,48.34,51.189999,51.189999,1788000,5251186213.68,2.0399969999999996,4.150553239041576
2007-02-22,51.200001,51.57,48.25,49.200001,49.200001,1057400,5470208106.84,-2.0,-3.906249923706056
2007-02-23,49.009998,49.970001,47.259998,49.43,49.43,936000,5236228186.320001,0.42000199999999666,0.8569720814924267
2007-02-26,49.700001,52.700001,49.700001,51.849998,51.849998,1293800,5309948106.84,2.149996999999999,4.325949611147893
2007-02-27,49.5,51.189999,48.27,49.009998,49.009998,1729900,5288580000.0,-0.49000199999999694,-0.9899030303030241
2007-02-28,49.549999,51.0,46.889999,47.75,47.75,1582900,5293921893.16,-1.7999989999999997,-3.6326923033843044
2007-03-01,46.150002,48.860001,45.200001,47.880001,47.880001,939500,4930666213.68,1.7299989999999994,3.748643391174716
2007-03-02,47.529999,48.82,45.849998,46.27,46.27,786900,5078105093.16,-1.2599989999999934,-2.650955241972535
2007-03-05,45.0,45.209999,42.599998,44.130001,44.130001,1155300,4807800000.0,-0.869999,-1.933331111111111
2007-03-06,45.360001,46.439999,45.0,46.299999,46.299999,1133800,4846262506.839999,0.9399980000000028,2.072305950786912
2007-03-07,46.240002,47.959999,45.77,47.619999,47.619999,761800,4940281813.679999,1.379997000000003,2.984422448770662
2007-03-08,49.73,52.07,49.639999,51.869999,51.869999,1892500,5313153200.0,2.139999000000003,4.3032354715463565
2007-03-09,52.689999,54.099998,51.939999,52.060001,52.060001,1499400,5629399493.16,-0.6299980000000005,-1.1956690300943078
2007-03-12,51.990002,57.939999,51.610001,57.91,57.91,2414100,5554611813.679999,5.919998,11.386800869905718
2007-03-13,57.59,57.59,52.73,53.720001,53.720001,2632800,6152915600.0,-3.869999,-6.719914915783989
2007-03-14,53.529999,55.450001,51.400002,54.459999,54.459999,2063300,5719145093.16,0.9300000000000068,1.7373435781308475
2007-03-15,55.650002,55.650002,52.099998,52.689999,52.689999,1656400,5945646213.68,-2.9600030000000004,-5.318962971465842
2007-03-16,52.830002,52.830002,50.23,51.52,51.52,1734200,5644357413.68,-1.3100019999999972,-2.4796554048966293
2007-03-19,53.209999,53.75,52.0,52.5,52.5,1144200,5684956293.160001,-0.7099990000000034,-1.334333796924152
2007-03-20,52.490002,54.139999,51.709999,52.299999,52.299999,1159600,5608031813.679999,-0.19000299999999726,-0.3619794108599905
2007-03-21,52.299999,54.709999,52.0,54.5,54.5,1404900,5587731893.16,2.2000010000000003,4.206502948499101
2007-03-22,55.400002,59.23,55.279999,58.139999,58.139999,3087000,5918936213.68,2.7399970000000025,4.9458427817385315
2007-03-23,58.98,59.880001,57.900002,58.25,58.25,1642800,6301423200.0,-0.7299999999999969,-1.2377076975245793
2007-03-26,59.09,59.580002,55.740002,57.009998,57.009998,1356900,6313175600.0,-2.0800020000000004,-3.5200575393467597
2007-03-27,58.18,58.48,54.889999,55.439999,55.439999,2643900,6215951200.0,-2.7400009999999995,-4.709523891371605
2007-03-28,54.900002,55.650002,54.060001,54.5,54.5,1287000,5865516213.68,-0.40000200000000063,-0.7286010663533321
2007-03-29,55.869999,56.25,53.0,53.200001,53.200001,1643400,5969150693.16,-2.6699979999999996,-4.778947642365269
2007-03-30,53.200001,54.02,51.5,52.009998,52.009998,1334400,5683888106.84,-1.1900029999999973,-2.2368477023148876
2007-04-02,52.099998,55.900002,52.080002,55.889999,55.889999,1700900,5566363786.32,3.7900010000000037,7.27447436754221
2007-04-03,55.880001,56.75,54.490002,55.75,55.75,1175100,5970219306.84,-0.13000100000000003,-0.23264315975942812
2007-04-04,55.43,57.700001,55.009998,57.290001,57.290001,1205300,5922141200.0,1.860000999999997,3.355585423056101
2007-04-05,57.09,58.459999,56.299999,56.459999,56.459999,882800,6099495600.0,-0.630001,-1.1035225083201963
2007-04-09,57.43,58.400002,56.0,57.509998,57.509998,958900,6135821200.0,0.07999800000000334,0.1392965349120727
2007-04-10,57.470001,61.200001,57.040001,60.150002,60.150002,2578400,6140094906.84,2.680000999999997,4.663304251552034
2007-04-11,61.279999,63.189999,60.720001,62.23,62.23,3055800,6547155093.16,0.9500010000000003,1.550262753757552
2007-04-12,61.73,63.5,60.849998,62.91,62.91,1352000,6595233200.0,1.1799999999999997,1.9115502996922076
2007-04-13,63.290001,63.700001,60.900002,61.259998,61.259998,1646200,6761903706.839999,-2.0300029999999936,-3.207462423645709
2007-04-16,61.869999,65.129997,61.34,64.940002,64.940002,2134700,6610190693.16,3.070003000000007,4.962022061775056
2007-04-17,64.239998,64.239998,62.119999,62.389999,62.389999,1993100,6863401386.32,-1.8499989999999968,-2.879824186794023
2007-04-18,61.799999,63.240002,60.630001,61.759998,61.759998,1710900,6602711893.16,-0.04000099999999662,-0.064726538264178
2007-04-19,60.549999,62.299999,59.25,60.169998,60.169998,1528000,6469161893.16,-0.38000100000000003,-0.627582173865932
2007-04-20,61.919998,62.0,59.93,60.91,60.91,1156300,6615532586.32,-1.009998000000003,-1.6311337736154368
2007-04-23,61.16,64.0,61.02,63.139999,63.139999,1369200,6534334400.0,1.9799990000000065,3.2374084368868647
2007-04-24,63.66,64.099998,62.200001,63.669998,63.669998,1052700,6801434400.0,0.00999800000000306,0.015705309456492397
2007-04-25,64.0,65.599998,63.099998,64.889999,64.889999,1731400,6837760000.0,0.8899990000000031,1.3906234375000048
