Date,Stock Splits
1984-03-20,105:100
1985-03-26,5:4
1985-12-31,4:3
1987-02-02,105:100
1987-03-20,102:100
1987-12-15,105:100
1988-11-21,3:2
1990-05-22,105:100
1991-05-20,105:100
1992-06-01,105:100
1993-05-26,105:100
1994-05-27,105:100
1995-03-13,105:100
1995-06-19,2:1
1996-05-24,105:100
1997-05-28,105:100
1998-05-28,105:100
1999-06-23,5:4
2000-06-12,3:2
