Date,Stock Splits
1974-04-01,5:4
1977-03-29,5:4
1981-05-28,3:2
1983-04-26,5:4
1986-11-18,2:1
1990-07-23,5:4
1993-07-30,3:2
1995-07-31,3:2
1997-07-28,3:2
1998-08-03,3:2
1999-08-02,5:4
2000-07-31,3:2
2009-07-01,1:20
