Date,Stock Splits
2001-07-19,101:100
2002-07-10,101:100
2003-07-09,101:100
2005-07-13,101:100
2006-07-12,101:100
2007-07-11,101:100
2008-07-09,101:100
2009-07-15,101:100
2012-07-18,101:100
2013-06-19,21:20
2014-06-18,101:100
2018-06-14,101:100
2022-06-09,101:100
2023-06-08,101:100
