Date,Stock Splits
1962-12-18,103:100
1967-11-16,2:1
1971-03-01,2:1
1973-01-16,2:1
1986-03-06,4:1
1992-05-18,4:1
1998-07-10,3:1
2007-06-13,10000:9865
