Date,Stock Splits
1994-10-03,3:2
1996-08-23,4:3
1997-04-11,3:2
1997-10-02,3:2
1998-09-30,3:2
2001-03-30,3:2
2001-09-21,3:2
2003-05-22,4:3
2004-02-18,4:3
