Date,Stock Splits
1998-11-09,1:3
1999-10-06,105:100
2006-04-07,105:100
2007-04-11,105:100
2008-04-10,105:100
2009-04-24,105:100
2010-04-28,105:100
2012-04-26,105:100
2013-04-26,105:100
2015-02-12,1:3
2018-05-11,105:100
