Date,Stock Splits
1989-02-01,3:2
1995-07-05,11:10
1996-01-11,11:10
1996-04-25,3:2
1996-07-10,11:10
1997-01-06,11:10
1997-12-17,3:2
1998-04-24,3:2
2000-07-06,110:100
2001-08-08,11:10
2004-01-02,11:10
2010-04-27,5:4
2011-04-26,5:4
2012-04-25,5:4
2013-10-23,5:4
2017-04-19,5:4
2018-01-18,125:100
2018-06-28,125:100
