Date,Stock Splits
1998-06-02,3:2
1998-12-17,105:100
2003-02-24,105:100
2004-06-14,105:100
2005-06-13,105:100
2006-06-14,105:100
2007-06-13,105:100
2008-06-11,105:100
2016-09-13,11:10
