Date,Stock Splits
1986-07-11,3:2
1987-05-29,2:1
1995-07-12,2:1
1997-03-07,103:100
1998-03-06,103:100
1998-07-14,2:1
1999-03-05,103:100
2000-03-03,103:100
2001-03-02,103:100
2002-03-01,103:100
2003-02-28,103:100
2004-02-27,103:100
2005-03-09,103:100
2006-03-08,103:100
2007-03-07,103:100
2008-03-06,103:100
2009-03-06,103:100
2013-03-01,103:100
2014-02-28,103:100
2015-03-06,103:100
2016-03-04,103:100
2017-03-03,103:100
2018-03-05,103:100
2021-03-04,103:100
2022-03-04,103:100
2023-03-03,103:100
