Date,Stock Splits
1996-06-10,5:4
1997-06-10,5:4
1998-06-15,5:4
1999-06-14,5:4
2000-06-13,5:4
2001-06-18,125:100
2002-06-17,5:4
2003-06-17,5:4
2004-06-01,5:4
2005-06-01,125:100
2007-05-17,11:10
