Date,Stock Splits
1999-09-22,105:100
2000-09-20,105:100
2001-09-19,105:100
2002-09-18,105:100
2003-09-17,105:100
2004-09-16,105:100
2005-09-16,105:100
2006-09-18,105:100
2007-09-18,105:100
2008-09-17,105:100
2009-09-16,105:100
2010-09-14,105:100
2011-09-16,105:100
2012-09-19,105:100
2013-09-12,105:100
2014-09-11,105:100
2015-09-14,105:100
2016-09-19,105:100
2017-09-19,105:100
2018-09-17,105:100
2019-09-16,105:100
2021-12-30,141:100
