Date,Stock Splits
1981-07-01,1243:100
1986-09-03,3:2
1996-07-11,3:2
1998-01-13,4:3
2000-12-04,5:4
2001-12-03,5:4
2003-12-02,5:4
2005-12-02,4:3
2013-09-03,5:4
