Date,Stock Splits
1987-03-25,2:1
1987-12-21,2:1
1989-07-03,2:1
1993-11-09,2:1
1995-02-23,3:2
1996-04-17,3:2
1997-08-18,3:2
1999-03-01,3:2
2000-01-19,2:1
2000-10-13,2:1
