Date,Stock Splits
1986-04-14,2:1
1997-08-11,3:2
2004-06-02,3:2
2006-04-28,3:2
2007-06-04,3:2
2012-05-01,1000000:890149
2013-04-15,1033:1000
2015-05-13,3:2
2016-06-20,1016:1000
2020-04-02,3:2
2022-12-12,1237:1000
