Date,Stock Splits
1986-06-13,3:2
1987-11-16,3:2
1992-05-21,3:2
1993-08-27,3:2
1995-05-26,3:2
1996-05-24,3:2
1997-05-30,3:2
1998-05-26,3:2
1999-05-24,3:2
2000-05-23,3:2
