Date,Stock Splits
1970-03-20,2:1
1979-07-31,2:1
1981-07-20,2:1
1983-08-26,2:1
1995-04-17,2:1
1996-07-16,2:1
2000-10-30,2:1
2015-11-02,2202:1000
