Date,Stock Splits
1987-03-13,2:1
1993-03-01,3:2
1993-08-30,4:3
1995-10-03,1000:996
1996-05-28,3:2
1996-11-25,4:3
1997-11-20,3:2
1999-06-01,3:2
2000-08-28,4:3
2011-05-09,1:10
