Date,Stock Splits
1992-02-19,5:4
1993-02-16,3:2
1995-08-21,3:2
1996-02-01,105:100
1997-02-18,5:4
1998-02-03,11:10
1999-02-02,11:10
2000-08-02,105:100
2001-05-02,105:100
2006-08-03,11:10
