Date,Stock Splits
1999-10-14,3:2
2000-06-13,2:1
2003-07-16,3:2
2009-06-11,104:100
2012-06-13,26:25
2013-06-12,104:100
2014-06-11,104:100
2018-06-14,104:100
2022-06-14,104:100
2023-06-14,104:100
