Date,Stock Splits
1982-03-30,105:100
1983-03-28,105:100
1984-04-02,105:100
1985-05-16,5:4
1987-08-31,11:10
1988-03-31,105:100
1989-02-13,105:100
1990-04-30,105:100
1991-04-02,11:10
1992-05-01,2:1
1996-05-01,3:2
1998-05-05,3:2
2003-12-31,3:2
2006-01-03,5:4
