Date,Open,High,Low,Close,Adj Close,Volume
1988-02-19,10.000000,10.125000,10.000000,10.000000,0.455682,13354400
1988-02-22,10.000000,10.125000,10.000000,10.125000,0.461378,595900
1988-02-23,10.125000,10.125000,10.000000,10.000000,0.455682,565000
1988-02-24,10.000000,10.125000,10.000000,10.125000,0.461378,193000
1988-02-25,10.000000,10.125000,10.000000,10.000000,0.455682,340100
1988-02-26,10.000000,10.000000,10.000000,10.000000,0.455682,906800
1988-02-29,10.000000,10.125000,10.000000,10.000000,0.455682,546600
1988-03-01,10.000000,10.125000,10.000000,10.000000,0.455682,320600
1988-03-02,10.000000,10.125000,10.000000,10.000000,0.455682,249100
1988-03-03,10.000000,10.125000,10.000000,10.000000,0.455682,308700
1988-03-04,10.000000,10.125000,10.000000,10.000000,0.455682,204100
1988-03-07,10.000000,10.125000,10.000000,10.000000,0.455682,341400
1988-03-08,10.000000,10.125000,10.000000,10.000000,0.455682,309800
1988-03-09,10.000000,10.125000,10.000000,10.000000,0.455682,439100
1988-03-10,10.000000,10.125000,10.000000,10.000000,0.455682,447400
1988-03-11,10.000000,10.125000,10.000000,10.000000,0.455682,339600
1988-03-14,10.000000,10.125000,10.000000,10.000000,0.455682,297000
1988-03-15,10.000000,10.125000,10.000000,10.000000,0.455682,311300
1988-03-16,10.000000,10.125000,10.000000,10.000000,0.455682,230600
1988-03-17,10.000000,10.125000,10.000000,10.000000,0.455682,195700
1988-03-18,10.000000,10.125000,10.000000,10.000000,0.455682,229000
1988-03-21,10.000000,10.125000,10.000000,10.000000,0.455682,313800
1988-03-22,10.000000,10.125000,10.000000,10.000000,0.455682,336400
1988-03-23,10.000000,10.125000,10.000000,10.000000,0.455682,270800
1988-03-24,10.000000,10.125000,10.000000,10.000000,0.455682,327600
1988-03-25,10.000000,10.125000,10.000000,10.125000,0.461378,148500
1988-03-28,10.000000,10.125000,10.000000,10.125000,0.461378,223200
1988-03-29,10.000000,10.125000,10.000000,10.000000,0.455682,246900
1988-03-30,10.000000,10.125000,10.000000,10.000000,0.455682,172100
1988-03-31,10.000000,10.125000,10.000000,10.000000,0.455682,179500
1988-04-04,10.000000,10.125000,10.000000,10.125000,0.461378,310300
1988-04-05,10.000000,10.125000,10.000000,10.000000,0.455682,319100
1988-04-06,10.000000,10.125000,10.000000,10.000000,0.455682,239200
1988-04-07,10.000000,10.125000,10.000000,10.000000,0.455682,181900
1988-04-08,10.000000,10.125000,10.000000,10.000000,0.455682,267900
1988-04-11,10.000000,10.125000,10.000000,10.000000,0.455682,202300
1988-04-12,10.000000,10.125000,10.000000,10.000000,0.455682,160300
1988-04-13,10.000000,10.125000,10.000000,10.125000,0.461378,262900
1988-04-14,10.000000,10.000000,9.875000,10.000000,0.459998,230200
1988-04-15,9.875000,10.000000,9.875000,10.000000,0.459998,792100
1988-04-18,10.000000,10.125000,10.000000,10.000000,0.459998,699700
1988-04-19,10.000000,10.125000,10.000000,10.000000,0.459998,419500
1988-04-20,10.000000,10.125000,10.000000,10.000000,0.459998,315000
1988-04-21,10.000000,10.000000,10.000000,10.000000,0.459998,509000
1988-04-22,10.000000,10.000000,10.000000,10.000000,0.459998,259800
1988-04-25,10.000000,10.000000,10.000000,10.000000,0.459998,120400
1988-04-26,10.000000,10.125000,10.000000,10.000000,0.459998,201400
1988-04-27,10.000000,10.125000,10.000000,10.000000,0.459998,142700
1988-04-28,10.000000,10.000000,10.000000,10.000000,0.459998,92600
1988-04-29,10.000000,10.000000,10.000000,10.000000,0.459998,159000
1988-05-02,10.000000,10.000000,9.875000,9.875000,0.454248,126100
1988-05-03,9.875000,10.000000,9.875000,10.000000,0.459998,246400
1988-05-04,10.000000,10.000000,9.875000,9.875000,0.454248,105600
1988-05-05,9.875000,10.000000,9.875000,10.000000,0.459998,92300
1988-05-06,9.875000,10.000000,9.875000,10.000000,0.459998,104300
1988-05-09,10.000000,10.000000,9.875000,9.875000,0.454248,126700
1988-05-10,9.875000,10.000000,9.875000,9.875000,0.454248,156200
1988-05-11,9.875000,9.875000,9.750000,9.750000,0.448498,115100
1988-05-12,9.750000,9.875000,9.750000,9.875000,0.454248,125400
1988-05-13,9.875000,9.875000,9.750000,9.875000,0.454248,129600
1988-05-16,9.750000,9.875000,9.750000,9.875000,0.458660,90100
1988-05-17,9.875000,9.875000,9.625000,9.625000,0.447048,157400
1988-05-18,9.625000,9.750000,9.375000,9.375000,0.435437,230900
1988-05-19,9.375000,9.500000,9.375000,9.500000,0.441243,163900
1988-05-20,9.500000,9.500000,9.375000,9.375000,0.435437,159400
1988-05-23,9.500000,9.500000,9.375000,9.375000,0.435437,137300
1988-05-24,9.500000,9.500000,9.375000,9.500000,0.441243,150500
1988-05-25,9.500000,9.500000,9.375000,9.375000,0.435437,108100
1988-05-26,9.500000,9.625000,9.375000,9.500000,0.441243,143200
1988-05-27,9.625000,9.750000,9.500000,9.625000,0.447048,69000
1988-05-31,9.625000,9.750000,9.625000,9.625000,0.447048,99800
1988-06-01,9.750000,9.750000,9.625000,9.750000,0.452855,109300
1988-06-02,9.625000,9.750000,9.625000,9.625000,0.447048,85100
1988-06-03,9.750000,9.750000,9.625000,9.750000,0.452855,79300
1988-06-06,9.750000,9.750000,9.625000,9.625000,0.447048,123900
1988-06-07,9.625000,9.750000,9.625000,9.625000,0.447048,242400
1988-06-08,9.750000,9.750000,9.625000,9.625000,0.447048,152200
1988-06-09,9.750000,9.750000,9.625000,9.625000,0.447048,108500
1988-06-10,9.625000,9.750000,9.625000,9.750000,0.452855,97100
1988-06-13,9.750000,9.875000,9.625000,9.625000,0.447048,144900
1988-06-14,9.625000,9.750000,9.625000,9.750000,0.457369,151300
1988-06-15,9.625000,9.750000,9.625000,9.750000,0.457369,153700
1988-06-16,9.750000,9.750000,9.625000,9.750000,0.457369,93000
1988-06-17,9.625000,9.750000,9.500000,9.750000,0.457369,177000
1988-06-20,9.625000,9.750000,9.625000,9.625000,0.451505,91000
